Date_ID,Date,Year,Month,Month Name,Quarter
D-0032657,2019-08-01T00:00:00,2019,8,August,Q3
D-0032658,2019-09-01T00:00:00,2019,9,September,Q3
D-0032659,2019-10-01T00:00:00,2019,10,October,Q4
D-0032660,2019-11-01T00:00:00,2019,11,November,Q4
D-0032661,2019-12-01T00:00:00,2019,12,December,Q4
D-0032662,2020-01-01T00:00:00,2020,1,January,Q1
D-0032663,2020-02-01T00:00:00,2020,2,February,Q1
D-0032664,2020-03-01T00:00:00,2020,3,March,Q1
D-0032665,2020-04-01T00:00:00,2020,4,April,Q2
D-0032666,2020-05-01T00:00:00,2020,5,May,Q2
D-0032667,2020-06-01T00:00:00,2020,6,June,Q2
D-0032668,2020-07-01T00:00:00,2020,7,July,Q3
D-0032669,2020-08-01T00:00:00,2020,8,August,Q3
D-0032670,2020-09-01T00:00:00,2020,9,September,Q3
D-0032671,2020-10-01T00:00:00,2020,10,October,Q4
D-0032672,2020-11-01T00:00:00,2020,11,November,Q4
D-0032673,2020-12-01T00:00:00,2020,12,December,Q4
D-0032674,2021-01-01T00:00:00,2021,1,January,Q1
D-0032675,2021-02-01T00:00:00,2021,2,February,Q1
D-0032676,2021-03-01T00:00:00,2021,3,March,Q1
D-0032677,2021-04-01T00:00:00,2021,4,April,Q2
D-0032678,2021-05-01T00:00:00,2021,5,May,Q2
D-0032679,2021-06-01T00:00:00,2021,6,June,Q2
D-0032680,2021-07-01T00:00:00,2021,7,July,Q3
D-0032681,2021-08-01T00:00:00,2021,8,August,Q3
D-0032682,2021-09-01T00:00:00,2021,9,September,Q3
D-0032683,2021-10-01T00:00:00,2021,10,October,Q4
D-0032684,2021-11-01T00:00:00,2021,11,November,Q4
D-0032685,2021-12-01T00:00:00,2021,12,December,Q4
D-0032686,2022-01-01T00:00:00,2022,1,January,Q1
D-0032687,2022-02-01T00:00:00,2022,2,February,Q1
D-0032688,2022-03-01T00:00:00,2022,3,March,Q1
D-0032689,2022-04-01T00:00:00,2022,4,April,Q2
D-0032690,2022-05-01T00:00:00,2022,5,May,Q2
D-0032691,2022-06-01T00:00:00,2022,6,June,Q2
D-0032692,2022-07-01T00:00:00,2022,7,July,Q3
D-0032693,2022-08-01T00:00:00,2022,8,August,Q3
D-0032694,2022-09-01T00:00:00,2022,9,September,Q3
D-0032695,2022-10-01T00:00:00,2022,10,October,Q4
D-0032696,2022-11-01T00:00:00,2022,11,November,Q4
D-0032697,2022-12-01T00:00:00,2022,12,December,Q4
D-0032698,2023-01-01T00:00:00,2023,1,January,Q1
D-0032699,2023-02-01T00:00:00,2023,2,February,Q1
D-0032700,2023-03-01T00:00:00,2023,3,March,Q1
D-0032701,2023-04-01T00:00:00,2023,4,April,Q2
D-0032702,2023-05-01T00:00:00,2023,5,May,Q2
D-0032703,2023-06-01T00:00:00,2023,6,June,Q2
D-0032704,2023-07-01T00:00:00,2023,7,July,Q3
D-0032705,2023-08-01T00:00:00,2023,8,August,Q3
D-0032706,2023-09-01T00:00:00,2023,9,September,Q3
D-0032707,2023-10-01T00:00:00,2023,10,October,Q4
D-0032708,2023-11-01T00:00:00,2023,11,November,Q4
D-0032709,2023-12-01T00:00:00,2023,12,December,Q4
D-0032710,2024-01-01T00:00:00,2024,1,January,Q1
D-0032711,2024-02-01T00:00:00,2024,2,February,Q1
D-0032712,2024-03-01T00:00:00,2024,3,March,Q1
D-0032713,2024-04-01T00:00:00,2024,4,April,Q2
D-0032714,2024-05-01T00:00:00,2024,5,May,Q2
D-0032715,2024-06-01T00:00:00,2024,6,June,Q2
D-0032716,2024-07-01T00:00:00,2024,7,July,Q3
D-0032717,2024-08-01T00:00:00,2024,8,August,Q3
D-0032718,2024-09-01T00:00:00,2024,9,September,Q3
D-0032719,2024-10-01T00:00:00,2024,10,October,Q4
D-0032720,2024-11-01T00:00:00,2024,11,November,Q4
D-0032721,2024-12-01T00:00:00,2024,12,December,Q4
D-0032722,2025-01-01T00:00:00,2025,1,January,Q1
D-0032723,2025-02-01T00:00:00,2025,2,February,Q1
D-0032724,2025-03-01T00:00:00,2025,3,March,Q1
D-0032725,2000-01-01T00:00:00,2000,1,January,Q1
D-0032726,2000-02-01T00:00:00,2000,2,February,Q1
D-0032727,2000-03-01T00:00:00,2000,3,March,Q1
D-0032728,2000-04-01T00:00:00,2000,4,April,Q2
D-0032729,2000-05-01T00:00:00,2000,5,May,Q2
D-0032730,2000-06-01T00:00:00,2000,6,June,Q2
D-0032731,2000-07-01T00:00:00,2000,7,July,Q3
D-0032732,2000-08-01T00:00:00,2000,8,August,Q3
D-0032733,2000-09-01T00:00:00,2000,9,September,Q3
D-0032734,2000-10-01T00:00:00,2000,10,October,Q4
D-0032735,2000-11-01T00:00:00,2000,11,November,Q4
D-0032736,2000-12-01T00:00:00,2000,12,December,Q4
D-0032737,2001-01-01T00:00:00,2001,1,January,Q1
D-0032738,2001-02-01T00:00:00,2001,2,February,Q1
D-0032739,2001-03-01T00:00:00,2001,3,March,Q1
D-0032740,2001-04-01T00:00:00,2001,4,April,Q2
D-0032741,2001-05-01T00:00:00,2001,5,May,Q2
D-0032742,2001-06-01T00:00:00,2001,6,June,Q2
D-0032743,2001-07-01T00:00:00,2001,7,July,Q3
D-0032744,2001-08-01T00:00:00,2001,8,August,Q3
D-0032745,2001-09-01T00:00:00,2001,9,September,Q3
D-0032746,2001-10-01T00:00:00,2001,10,October,Q4
D-0032747,2001-11-01T00:00:00,2001,11,November,Q4
D-0032748,2001-12-01T00:00:00,2001,12,December,Q4
D-0032749,2002-01-01T00:00:00,2002,1,January,Q1
D-0032750,2002-02-01T00:00:00,2002,2,February,Q1
D-0032751,2002-03-01T00:00:00,2002,3,March,Q1
D-0032752,2002-04-01T00:00:00,2002,4,April,Q2
D-0032753,2002-05-01T00:00:00,2002,5,May,Q2
D-0032754,2002-06-01T00:00:00,2002,6,June,Q2
D-0032755,2002-07-01T00:00:00,2002,7,July,Q3
D-0032756,2002-08-01T00:00:00,2002,8,August,Q3
D-0032757,2002-09-01T00:00:00,2002,9,September,Q3
D-0032758,2002-10-01T00:00:00,2002,10,October,Q4
D-0032759,2002-11-01T00:00:00,2002,11,November,Q4
D-0032760,2002-12-01T00:00:00,2002,12,December,Q4
D-0032761,2003-01-01T00:00:00,2003,1,January,Q1
D-0032762,2003-02-01T00:00:00,2003,2,February,Q1
D-0032763,2003-03-01T00:00:00,2003,3,March,Q1
D-0032764,2003-04-01T00:00:00,2003,4,April,Q2
D-0032765,2003-05-01T00:00:00,2003,5,May,Q2
D-0032766,2003-06-01T00:00:00,2003,6,June,Q2
D-0032767,2003-07-01T00:00:00,2003,7,July,Q3
D-0032768,2003-08-01T00:00:00,2003,8,August,Q3
D-0032769,2003-09-01T00:00:00,2003,9,September,Q3
D-0032770,2003-10-01T00:00:00,2003,10,October,Q4
D-0032771,2003-11-01T00:00:00,2003,11,November,Q4
D-0032772,2003-12-01T00:00:00,2003,12,December,Q4
D-0032773,2004-01-01T00:00:00,2004,1,January,Q1
D-0032774,2004-02-01T00:00:00,2004,2,February,Q1
D-0032775,2004-03-01T00:00:00,2004,3,March,Q1
D-0032776,2004-04-01T00:00:00,2004,4,April,Q2
D-0032777,2004-05-01T00:00:00,2004,5,May,Q2
D-0032778,2004-06-01T00:00:00,2004,6,June,Q2
D-0032779,2004-07-01T00:00:00,2004,7,July,Q3
D-0032780,2004-08-01T00:00:00,2004,8,August,Q3
D-0032781,2004-09-01T00:00:00,2004,9,September,Q3
D-0032782,2004-10-01T00:00:00,2004,10,October,Q4
D-0032783,2004-11-01T00:00:00,2004,11,November,Q4
D-0032784,2004-12-01T00:00:00,2004,12,December,Q4
D-0032785,2005-01-01T00:00:00,2005,1,January,Q1
D-0032786,2005-02-01T00:00:00,2005,2,February,Q1
D-0032787,2005-03-01T00:00:00,2005,3,March,Q1
D-0032788,2005-04-01T00:00:00,2005,4,April,Q2
D-0032789,2005-05-01T00:00:00,2005,5,May,Q2
D-0032790,2005-06-01T00:00:00,2005,6,June,Q2
D-0032791,2005-07-01T00:00:00,2005,7,July,Q3
D-0032792,2005-08-01T00:00:00,2005,8,August,Q3
D-0032793,2005-09-01T00:00:00,2005,9,September,Q3
D-0032794,2005-10-01T00:00:00,2005,10,October,Q4
D-0032795,2005-11-01T00:00:00,2005,11,November,Q4
D-0032796,2005-12-01T00:00:00,2005,12,December,Q4
D-0032797,2006-01-01T00:00:00,2006,1,January,Q1
D-0032798,2006-02-01T00:00:00,2006,2,February,Q1
D-0032799,2006-03-01T00:00:00,2006,3,March,Q1
D-0032800,2006-04-01T00:00:00,2006,4,April,Q2
D-0032801,2006-05-01T00:00:00,2006,5,May,Q2
D-0032802,2006-06-01T00:00:00,2006,6,June,Q2
D-0032803,2006-07-01T00:00:00,2006,7,July,Q3
D-0032804,2006-08-01T00:00:00,2006,8,August,Q3
D-0032805,2006-09-01T00:00:00,2006,9,September,Q3
D-0032806,2006-10-01T00:00:00,2006,10,October,Q4
D-0032807,2006-11-01T00:00:00,2006,11,November,Q4
D-0032808,2006-12-01T00:00:00,2006,12,December,Q4
D-0032809,2007-01-01T00:00:00,2007,1,January,Q1
D-0032810,2007-02-01T00:00:00,2007,2,February,Q1
D-0032811,2007-03-01T00:00:00,2007,3,March,Q1
D-0032812,2007-04-01T00:00:00,2007,4,April,Q2
D-0032813,2007-05-01T00:00:00,2007,5,May,Q2
D-0032814,2007-06-01T00:00:00,2007,6,June,Q2
D-0032815,2007-07-01T00:00:00,2007,7,July,Q3
D-0032816,2007-08-01T00:00:00,2007,8,August,Q3
D-0032817,2007-09-01T00:00:00,2007,9,September,Q3
D-0032818,2007-10-01T00:00:00,2007,10,October,Q4
D-0032819,2007-11-01T00:00:00,2007,11,November,Q4
D-0032820,2007-12-01T00:00:00,2007,12,December,Q4
D-0032821,2008-01-01T00:00:00,2008,1,January,Q1
D-0032822,2008-02-01T00:00:00,2008,2,February,Q1
D-0032823,2008-03-01T00:00:00,2008,3,March,Q1
D-0032824,2008-04-01T00:00:00,2008,4,April,Q2
D-0032825,2008-05-01T00:00:00,2008,5,May,Q2
D-0032826,2008-06-01T00:00:00,2008,6,June,Q2
D-0032827,2008-07-01T00:00:00,2008,7,July,Q3
D-0032828,2008-08-01T00:00:00,2008,8,August,Q3
D-0032829,2008-09-01T00:00:00,2008,9,September,Q3
D-0032830,2008-10-01T00:00:00,2008,10,October,Q4
D-0032831,2008-11-01T00:00:00,2008,11,November,Q4
D-0032832,2008-12-01T00:00:00,2008,12,December,Q4
D-0032833,2009-01-01T00:00:00,2009,1,January,Q1
D-0032834,2009-02-01T00:00:00,2009,2,February,Q1
D-0032835,2009-03-01T00:00:00,2009,3,March,Q1
D-0032836,2009-04-01T00:00:00,2009,4,April,Q2
D-0032837,2009-05-01T00:00:00,2009,5,May,Q2
D-0032838,2009-06-01T00:00:00,2009,6,June,Q2
D-0032839,2009-07-01T00:00:00,2009,7,July,Q3
D-0032840,2009-08-01T00:00:00,2009,8,August,Q3
D-0032841,2009-09-01T00:00:00,2009,9,September,Q3
D-0032842,2009-10-01T00:00:00,2009,10,October,Q4
D-0032843,2009-11-01T00:00:00,2009,11,November,Q4
D-0032844,2009-12-01T00:00:00,2009,12,December,Q4
D-0032845,2010-01-01T00:00:00,2010,1,January,Q1
D-0032846,2010-02-01T00:00:00,2010,2,February,Q1
D-0032847,2010-03-01T00:00:00,2010,3,March,Q1
D-0032848,2010-04-01T00:00:00,2010,4,April,Q2
D-0032849,2010-05-01T00:00:00,2010,5,May,Q2
D-0032850,2010-06-01T00:00:00,2010,6,June,Q2
D-0032851,2010-07-01T00:00:00,2010,7,July,Q3
D-0032852,2010-08-01T00:00:00,2010,8,August,Q3
D-0032853,2010-09-01T00:00:00,2010,9,September,Q3
D-0032854,2010-10-01T00:00:00,2010,10,October,Q4
D-0032855,2010-11-01T00:00:00,2010,11,November,Q4
D-0032856,2010-12-01T00:00:00,2010,12,December,Q4
D-0032857,2011-01-01T00:00:00,2011,1,January,Q1
D-0032858,2011-02-01T00:00:00,2011,2,February,Q1
D-0032859,2011-03-01T00:00:00,2011,3,March,Q1
D-0032860,2011-04-01T00:00:00,2011,4,April,Q2
D-0032861,2011-05-01T00:00:00,2011,5,May,Q2
D-0032862,2011-06-01T00:00:00,2011,6,June,Q2
D-0032863,2011-07-01T00:00:00,2011,7,July,Q3
D-0032864,2011-08-01T00:00:00,2011,8,August,Q3
D-0032865,2011-09-01T00:00:00,2011,9,September,Q3
D-0032866,2011-10-01T00:00:00,2011,10,October,Q4
D-0032867,2011-11-01T00:00:00,2011,11,November,Q4
D-0032868,2011-12-01T00:00:00,2011,12,December,Q4
D-0032869,2012-01-01T00:00:00,2012,1,January,Q1
D-0032870,2012-02-01T00:00:00,2012,2,February,Q1
D-0032871,2012-03-01T00:00:00,2012,3,March,Q1
D-0032872,2012-04-01T00:00:00,2012,4,April,Q2
D-0032873,2012-05-01T00:00:00,2012,5,May,Q2
D-0032874,2012-06-01T00:00:00,2012,6,June,Q2
D-0032875,2012-07-01T00:00:00,2012,7,July,Q3
D-0032876,2012-08-01T00:00:00,2012,8,August,Q3
D-0032877,2012-09-01T00:00:00,2012,9,September,Q3
D-0032878,2012-10-01T00:00:00,2012,10,October,Q4
D-0032879,2012-11-01T00:00:00,2012,11,November,Q4
D-0032880,2012-12-01T00:00:00,2012,12,December,Q4
D-0032881,2013-01-01T00:00:00,2013,1,January,Q1
D-0032882,2013-02-01T00:00:00,2013,2,February,Q1
D-0032883,2013-03-01T00:00:00,2013,3,March,Q1
D-0032884,2013-04-01T00:00:00,2013,4,April,Q2
D-0032885,2013-05-01T00:00:00,2013,5,May,Q2
D-0032886,2013-06-01T00:00:00,2013,6,June,Q2
D-0032887,2013-07-01T00:00:00,2013,7,July,Q3
D-0032888,2013-08-01T00:00:00,2013,8,August,Q3
D-0032889,2013-09-01T00:00:00,2013,9,September,Q3
D-0032890,2013-10-01T00:00:00,2013,10,October,Q4
D-0032891,2013-11-01T00:00:00,2013,11,November,Q4
D-0032892,2013-12-01T00:00:00,2013,12,December,Q4
D-0032893,2014-01-01T00:00:00,2014,1,January,Q1
D-0032894,2014-02-01T00:00:00,2014,2,February,Q1
D-0032895,2014-03-01T00:00:00,2014,3,March,Q1
D-0032896,2014-04-01T00:00:00,2014,4,April,Q2
D-0032897,2014-05-01T00:00:00,2014,5,May,Q2
D-0032898,2014-06-01T00:00:00,2014,6,June,Q2
D-0032899,2014-07-01T00:00:00,2014,7,July,Q3
D-0032900,2014-08-01T00:00:00,2014,8,August,Q3
D-0032901,2014-09-01T00:00:00,2014,9,September,Q3
D-0032902,2014-10-01T00:00:00,2014,10,October,Q4
D-0032903,2014-11-01T00:00:00,2014,11,November,Q4
D-0032904,2014-12-01T00:00:00,2014,12,December,Q4
D-0032905,2015-01-01T00:00:00,2015,1,January,Q1
D-0032906,2015-02-01T00:00:00,2015,2,February,Q1
D-0032907,2015-03-01T00:00:00,2015,3,March,Q1
D-0032908,2015-04-01T00:00:00,2015,4,April,Q2
D-0032909,2015-05-01T00:00:00,2015,5,May,Q2
D-0032910,2015-06-01T00:00:00,2015,6,June,Q2
D-0032911,2015-07-01T00:00:00,2015,7,July,Q3
D-0032912,2015-08-01T00:00:00,2015,8,August,Q3
D-0032913,2015-09-01T00:00:00,2015,9,September,Q3
D-0032914,2015-10-01T00:00:00,2015,10,October,Q4
D-0032915,2015-11-01T00:00:00,2015,11,November,Q4
D-0032916,2015-12-01T00:00:00,2015,12,December,Q4
D-0032917,2016-01-01T00:00:00,2016,1,January,Q1
D-0032918,2016-02-01T00:00:00,2016,2,February,Q1
D-0032919,2016-03-01T00:00:00,2016,3,March,Q1
D-0032920,2016-04-01T00:00:00,2016,4,April,Q2
D-0032921,2016-05-01T00:00:00,2016,5,May,Q2
D-0032922,2016-06-01T00:00:00,2016,6,June,Q2
D-0032923,2016-07-01T00:00:00,2016,7,July,Q3
D-0032924,2016-08-01T00:00:00,2016,8,August,Q3
D-0032925,2016-09-01T00:00:00,2016,9,September,Q3
D-0032926,2016-10-01T00:00:00,2016,10,October,Q4
D-0032927,2016-11-01T00:00:00,2016,11,November,Q4
D-0032928,2016-12-01T00:00:00,2016,12,December,Q4
D-0032929,2017-01-01T00:00:00,2017,1,January,Q1
D-0032930,2017-02-01T00:00:00,2017,2,February,Q1
D-0032931,2017-03-01T00:00:00,2017,3,March,Q1
D-0032932,2017-04-01T00:00:00,2017,4,April,Q2
D-0032933,2017-05-01T00:00:00,2017,5,May,Q2
D-0032934,2017-06-01T00:00:00,2017,6,June,Q2
D-0032935,2017-07-01T00:00:00,2017,7,July,Q3
D-0032936,2017-08-01T00:00:00,2017,8,August,Q3
D-0032937,2017-09-01T00:00:00,2017,9,September,Q3
D-0032938,2017-10-01T00:00:00,2017,10,October,Q4
D-0032939,2017-11-01T00:00:00,2017,11,November,Q4
D-0032940,2017-12-01T00:00:00,2017,12,December,Q4
D-0032941,2018-01-01T00:00:00,2018,1,January,Q1
D-0032942,2018-02-01T00:00:00,2018,2,February,Q1
D-0032943,2018-03-01T00:00:00,2018,3,March,Q1
D-0032944,2018-04-01T00:00:00,2018,4,April,Q2
D-0032945,2018-05-01T00:00:00,2018,5,May,Q2
D-0032946,2018-06-01T00:00:00,2018,6,June,Q2
D-0032947,2018-07-01T00:00:00,2018,7,July,Q3
D-0032948,2018-08-01T00:00:00,2018,8,August,Q3
D-0032949,2018-09-01T00:00:00,2018,9,September,Q3
D-0032950,2018-10-01T00:00:00,2018,10,October,Q4
D-0032951,2018-11-01T00:00:00,2018,11,November,Q4
D-0032952,2018-12-01T00:00:00,2018,12,December,Q4
D-0032953,2019-01-01T00:00:00,2019,1,January,Q1
D-0032954,2019-02-01T00:00:00,2019,2,February,Q1
D-0032955,2019-03-01T00:00:00,2019,3,March,Q1
D-0032956,2019-04-01T00:00:00,2019,4,April,Q2
D-0032957,2019-05-01T00:00:00,2019,5,May,Q2
D-0032958,2019-06-01T00:00:00,2019,6,June,Q2
D-0032959,2019-07-01T00:00:00,2019,7,July,Q3
D-0032960,2019-08-01T00:00:00,2019,8,August,Q3
D-0032961,2019-09-01T00:00:00,2019,9,September,Q3
D-0032962,2019-10-01T00:00:00,2019,10,October,Q4
D-0032963,2019-11-01T00:00:00,2019,11,November,Q4
D-0032964,2019-12-01T00:00:00,2019,12,December,Q4
D-0032965,2020-01-01T00:00:00,2020,1,January,Q1
D-0032966,2020-02-01T00:00:00,2020,2,February,Q1
D-0032967,2020-03-01T00:00:00,2020,3,March,Q1
D-0032968,2020-04-01T00:00:00,2020,4,April,Q2
D-0032969,2020-05-01T00:00:00,2020,5,May,Q2
D-0032970,2020-06-01T00:00:00,2020,6,June,Q2
D-0032971,2020-07-01T00:00:00,2020,7,July,Q3
D-0032972,2020-08-01T00:00:00,2020,8,August,Q3
D-0032973,2020-09-01T00:00:00,2020,9,September,Q3
D-0032974,2020-10-01T00:00:00,2020,10,October,Q4
D-0032975,2020-11-01T00:00:00,2020,11,November,Q4
D-0032976,2020-12-01T00:00:00,2020,12,December,Q4
D-0032977,2021-01-01T00:00:00,2021,1,January,Q1
D-0032978,2021-02-01T00:00:00,2021,2,February,Q1
D-0032979,2021-03-01T00:00:00,2021,3,March,Q1
D-0032980,2021-04-01T00:00:00,2021,4,April,Q2
D-0032981,2021-05-01T00:00:00,2021,5,May,Q2
D-0032982,2021-06-01T00:00:00,2021,6,June,Q2
D-0032983,2021-07-01T00:00:00,2021,7,July,Q3
D-0032984,2021-08-01T00:00:00,2021,8,August,Q3
D-0032985,2021-09-01T00:00:00,2021,9,September,Q3
D-0032986,2021-10-01T00:00:00,2021,10,October,Q4
D-0032987,2021-11-01T00:00:00,2021,11,November,Q4
D-0032988,2021-12-01T00:00:00,2021,12,December,Q4
D-0032989,2022-01-01T00:00:00,2022,1,January,Q1
D-0032990,2022-02-01T00:00:00,2022,2,February,Q1
D-0032991,2022-03-01T00:00:00,2022,3,March,Q1
D-0032992,2022-04-01T00:00:00,2022,4,April,Q2
D-0032993,2022-05-01T00:00:00,2022,5,May,Q2
D-0032994,2022-06-01T00:00:00,2022,6,June,Q2
D-0032995,2022-07-01T00:00:00,2022,7,July,Q3
D-0032996,2022-08-01T00:00:00,2022,8,August,Q3
D-0032997,2022-09-01T00:00:00,2022,9,September,Q3
D-0032998,2022-10-01T00:00:00,2022,10,October,Q4
D-0032999,2022-11-01T00:00:00,2022,11,November,Q4
D-0033000,2022-12-01T00:00:00,2022,12,December,Q4
D-0033001,2023-01-01T00:00:00,2023,1,January,Q1
D-0033002,2023-02-01T00:00:00,2023,2,February,Q1
D-0033003,2023-03-01T00:00:00,2023,3,March,Q1
D-0033004,2023-04-01T00:00:00,2023,4,April,Q2
D-0033005,2023-05-01T00:00:00,2023,5,May,Q2
D-0033006,2023-06-01T00:00:00,2023,6,June,Q2
D-0033007,2023-07-01T00:00:00,2023,7,July,Q3
D-0033008,2023-08-01T00:00:00,2023,8,August,Q3
D-0033009,2023-09-01T00:00:00,2023,9,September,Q3
D-0033010,2023-10-01T00:00:00,2023,10,October,Q4
D-0033011,2023-11-01T00:00:00,2023,11,November,Q4
D-0033012,2023-12-01T00:00:00,2023,12,December,Q4
D-0033013,2024-01-01T00:00:00,2024,1,January,Q1
D-0033014,2024-02-01T00:00:00,2024,2,February,Q1
D-0033015,2024-03-01T00:00:00,2024,3,March,Q1
D-0033016,2024-04-01T00:00:00,2024,4,April,Q2
D-0033017,2024-05-01T00:00:00,2024,5,May,Q2
D-0033018,2024-06-01T00:00:00,2024,6,June,Q2
D-0033019,2024-07-01T00:00:00,2024,7,July,Q3
D-0033020,2024-08-01T00:00:00,2024,8,August,Q3
D-0033021,2024-09-01T00:00:00,2024,9,September,Q3
D-0033022,2024-10-01T00:00:00,2024,10,October,Q4
D-0033023,2024-11-01T00:00:00,2024,11,November,Q4
D-0033024,2024-12-01T00:00:00,2024,12,December,Q4
D-0033025,2025-01-01T00:00:00,2025,1,January,Q1
D-0033026,2025-02-01T00:00:00,2025,2,February,Q1
D-0033027,2025-03-01T00:00:00,2025,3,March,Q1
D-0033028,2000-01-01T00:00:00,2000,1,January,Q1
D-0033029,2000-02-01T00:00:00,2000,2,February,Q1
D-0033030,2000-03-01T00:00:00,2000,3,March,Q1
D-0033031,2000-04-01T00:00:00,2000,4,April,Q2
D-0033032,2000-05-01T00:00:00,2000,5,May,Q2
D-0033033,2000-06-01T00:00:00,2000,6,June,Q2
D-0033034,2000-07-01T00:00:00,2000,7,July,Q3
D-0033035,2000-08-01T00:00:00,2000,8,August,Q3
D-0033036,2000-09-01T00:00:00,2000,9,September,Q3
D-0033037,2000-10-01T00:00:00,2000,10,October,Q4
D-0033038,2000-11-01T00:00:00,2000,11,November,Q4
D-0033039,2000-12-01T00:00:00,2000,12,December,Q4
D-0033040,2001-01-01T00:00:00,2001,1,January,Q1
D-0033041,2001-02-01T00:00:00,2001,2,February,Q1
D-0033042,2001-03-01T00:00:00,2001,3,March,Q1
D-0033043,2001-04-01T00:00:00,2001,4,April,Q2
D-0033044,2001-05-01T00:00:00,2001,5,May,Q2
D-0033045,2001-06-01T00:00:00,2001,6,June,Q2
D-0033046,2001-07-01T00:00:00,2001,7,July,Q3
D-0033047,2001-08-01T00:00:00,2001,8,August,Q3
D-0033048,2001-09-01T00:00:00,2001,9,September,Q3
D-0033049,2001-10-01T00:00:00,2001,10,October,Q4
D-0033050,2001-11-01T00:00:00,2001,11,November,Q4
D-0033051,2001-12-01T00:00:00,2001,12,December,Q4
D-0033052,2002-01-01T00:00:00,2002,1,January,Q1
D-0033053,2002-02-01T00:00:00,2002,2,February,Q1
D-0033054,2002-03-01T00:00:00,2002,3,March,Q1
D-0033055,2002-04-01T00:00:00,2002,4,April,Q2
D-0033056,2002-05-01T00:00:00,2002,5,May,Q2
D-0033057,2002-06-01T00:00:00,2002,6,June,Q2
D-0033058,2002-07-01T00:00:00,2002,7,July,Q3
D-0033059,2002-08-01T00:00:00,2002,8,August,Q3
D-0033060,2002-09-01T00:00:00,2002,9,September,Q3
D-0033061,2002-10-01T00:00:00,2002,10,October,Q4
D-0033062,2002-11-01T00:00:00,2002,11,November,Q4
D-0033063,2002-12-01T00:00:00,2002,12,December,Q4
D-0033064,2003-01-01T00:00:00,2003,1,January,Q1
D-0033065,2003-02-01T00:00:00,2003,2,February,Q1
D-0033066,2003-03-01T00:00:00,2003,3,March,Q1
D-0033067,2003-04-01T00:00:00,2003,4,April,Q2
D-0033068,2003-05-01T00:00:00,2003,5,May,Q2
D-0033069,2003-06-01T00:00:00,2003,6,June,Q2
D-0033070,2003-07-01T00:00:00,2003,7,July,Q3
D-0033071,2003-08-01T00:00:00,2003,8,August,Q3
D-0033072,2003-09-01T00:00:00,2003,9,September,Q3
D-0033073,2003-10-01T00:00:00,2003,10,October,Q4
D-0033074,2003-11-01T00:00:00,2003,11,November,Q4
D-0033075,2003-12-01T00:00:00,2003,12,December,Q4
D-0033076,2004-01-01T00:00:00,2004,1,January,Q1
D-0033077,2004-02-01T00:00:00,2004,2,February,Q1
D-0033078,2004-03-01T00:00:00,2004,3,March,Q1
D-0033079,2004-04-01T00:00:00,2004,4,April,Q2
D-0033080,2004-05-01T00:00:00,2004,5,May,Q2
D-0033081,2004-06-01T00:00:00,2004,6,June,Q2
D-0033082,2004-07-01T00:00:00,2004,7,July,Q3
D-0033083,2004-08-01T00:00:00,2004,8,August,Q3
D-0033084,2004-09-01T00:00:00,2004,9,September,Q3
D-0033085,2004-10-01T00:00:00,2004,10,October,Q4
D-0033086,2004-11-01T00:00:00,2004,11,November,Q4
D-0033087,2004-12-01T00:00:00,2004,12,December,Q4
D-0033088,2005-01-01T00:00:00,2005,1,January,Q1
D-0033089,2005-02-01T00:00:00,2005,2,February,Q1
D-0033090,2005-03-01T00:00:00,2005,3,March,Q1
D-0033091,2005-04-01T00:00:00,2005,4,April,Q2
D-0033092,2005-05-01T00:00:00,2005,5,May,Q2
D-0033093,2005-06-01T00:00:00,2005,6,June,Q2
D-0033094,2005-07-01T00:00:00,2005,7,July,Q3
D-0033095,2005-08-01T00:00:00,2005,8,August,Q3
D-0033096,2005-09-01T00:00:00,2005,9,September,Q3
D-0033097,2005-10-01T00:00:00,2005,10,October,Q4
D-0033098,2005-11-01T00:00:00,2005,11,November,Q4
D-0033099,2005-12-01T00:00:00,2005,12,December,Q4
D-0033100,2006-01-01T00:00:00,2006,1,January,Q1
D-0033101,2006-02-01T00:00:00,2006,2,February,Q1
D-0033102,2006-03-01T00:00:00,2006,3,March,Q1
D-0033103,2006-04-01T00:00:00,2006,4,April,Q2
D-0033104,2006-05-01T00:00:00,2006,5,May,Q2
D-0033105,2006-06-01T00:00:00,2006,6,June,Q2
D-0033106,2006-07-01T00:00:00,2006,7,July,Q3
D-0033107,2006-08-01T00:00:00,2006,8,August,Q3
D-0033108,2006-09-01T00:00:00,2006,9,September,Q3
D-0033109,2006-10-01T00:00:00,2006,10,October,Q4
D-0033110,2006-11-01T00:00:00,2006,11,November,Q4
D-0033111,2006-12-01T00:00:00,2006,12,December,Q4
D-0033112,2007-01-01T00:00:00,2007,1,January,Q1
D-0033113,2007-02-01T00:00:00,2007,2,February,Q1
D-0033114,2007-03-01T00:00:00,2007,3,March,Q1
D-0033115,2007-04-01T00:00:00,2007,4,April,Q2
D-0033116,2007-05-01T00:00:00,2007,5,May,Q2
D-0033117,2007-06-01T00:00:00,2007,6,June,Q2
D-0033118,2007-07-01T00:00:00,2007,7,July,Q3
D-0033119,2007-08-01T00:00:00,2007,8,August,Q3
D-0033120,2007-09-01T00:00:00,2007,9,September,Q3
D-0033121,2007-10-01T00:00:00,2007,10,October,Q4
